Checked,Protein FDR Confidence Combined,Master,Accession,Description,Exp q-value Combined,Sum PEP Score,Coverage in Percent,Number of Peptides,Number of PSMs,Number of Unique Peptides,Number of AAs,MW in kDa,calc pI,Score Sequest HT Sequest HT,Number of Peptides by Search Engine Sequest HT,Number of Razor Peptides,Abundances Scaled F1 Sample,Abundances Scaled F2 Sample,Found in Sample in S1 F1 Sample,Found in Sample in S2 F2 Sample,Number of Protein Groups,Modifications
FALSE,High,IsMasterProtein,A0A3B6U9K1,ATP-dependent Clp protease proteolytic subunit OS=Triticum aestivum OX=4565 PE=3 SV=1,0,8.742,7,1,3,1,181,21,5.05,8.89,1,0,31.6,168.4,High,High,1,
FALSE,High,IsMasterProtein,A0A3B5Y0N7,ATP-dependent Clp protease proteolytic subunit OS=Triticum aestivum OX=4565 PE=3 SV=1,0,10.324,14,3,6,3,296,31.8,5.54,13.34,3,0,42.6,157.4,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6TII7,ATP-dependent Clp protease proteolytic subunit OS=Triticum aestivum OX=4565 PE=3 SV=1,0,8.175,11,2,3,2,298,32.5,9.28,6.68,2,0,18.2,181.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6GNI2,ATP-grasp domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,25.213,12,4,7,4,632,68.2,7.3,25.93,4,0,60.2,139.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6C4X9,ATP-synt_DE_N domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,6.636,12,3,4,3,206,21.6,6.7,9.26,3,0,103.9,96.1,High,Peak Found,1,
FALSE,Medium,IsMasterProtein,A0A3B6IVR4,Atx10homo_assoc domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.012,1.45,3,1,1,1,475,51.3,4.87,2.09,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5YYV1,Autophagy-related protein 3 OS=Triticum aestivum OX=4565 PE=3 SV=1,0,9.171,11,2,4,2,314,35.4,4.64,11.94,2,0,20.1,179.9,High,High,1,
FALSE,High,IsMasterProtein,U3PVX1,Autophagy-related protein 7c OS=Triticum aestivum OX=4565 GN=ATG7c PE=2 SV=1,0.001,2.629,3,1,1,1,1021,112.4,5.52,2.64,1,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A0M3LQU0,Auxin-repressed protein OS=Triticum aestivum OX=4565 GN=ARP1 PE=2 SV=1,0,71.752,95,9,42,9,115,12.5,9.69,142.93,9,0,44.8,155.2,High,High,1,
FALSE,High,IsMasterProtein,Q2A784,Avenin-like a1 OS=Triticum aestivum OX=4565 GN=AVNLA PE=2 SV=1,0,85.934,55,5,44,4,168,18.4,8.02,141.79,5,1,91.1,108.9,High,High,1,
FALSE,High,IsMasterProtein,P0CZ07,Avenin-like a2 OS=Triticum aestivum OX=4565 PE=2 SV=1,0,43.166,30,3,23,2,179,19.7,8.02,78.38,3,0,91.4,108.6,High,High,1,
FALSE,High,IsMasterProtein,Q2A783,Avenin-like b1 OS=Triticum aestivum OX=4565 GN=AVNLB PE=1 SV=1,0,51.924,47,7,32,4,285,32.7,7.77,92.29,7,3,133.9,66.1,High,High,1,
FALSE,High,IsMasterProtein,B8YG97,Avenin-like b11 OS=Triticum aestivum OX=4565 PE=3 SV=1,0,19.298,15,3,14,1,284,32.8,8.1,35.76,3,0,116.6,83.4,Peak Found,High,1,
FALSE,High,IsMasterProtein,A5A4L4,Avenin-like b6 OS=Triticum aestivum OX=4565 PE=3 SV=1,0,73.132,35,6,34,3,284,32.4,7.61,111.63,6,0,121.1,78.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B5YX86,B5 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,14.701,3,1,3,1,594,66.7,5.43,13.35,1,0,,200,High,High,1,
FALSE,High,IsMasterProtein,W5C3A6,BAH domain-containing protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS1588 PE=4 SV=1,0.003,2.088,2,1,1,1,530,59,8.87,2.6,1,0,,200,Not Found,High,1,
FALSE,Medium,IsMasterProtein,A0A077S4C4,BAH domain-containing protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF013300010CFD_c1 PE=4 SV=1,0.011,1.541,1,1,1,1,871,94.6,6.86,2.81,1,0,53.2,146.8,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6G229,Barwin domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,53.807,54,5,26,2,146,15.6,7.94,92.83,5,0,89.7,110.3,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6PS58,BCNT-C domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.335,8,1,2,1,249,27.7,9.04,7.52,1,0,30.9,169.1,High,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6LSC3,BED-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.021,1.136,2,1,2,1,345,37.4,7.88,4.74,1,0,24.2,175.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6IP72,Beta-adaptin-like protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0.001,2.628,1,1,1,1,898,99.1,5.1,3.04,1,0,,200,Not Found,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6GWX3,Beta-adaptin-like protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,18.738,10,5,9,1,826,90.8,5.21,26.14,5,0,,200,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6FRH4,Beta-adaptin-like protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,19.95,10,5,9,1,841,92.7,5.38,27.13,5,4,19.9,180.1,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6U3W8,Beta-amylase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,220.289,41,20,190,3,562,62.6,5.11,629.55,20,0,103,97,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6KTG2,Beta-amylase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,46.109,18,8,17,2,560,60.9,5.62,48.42,8,0,116.1,83.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6IYQ4,Beta-amylase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,56.181,26,11,21,5,560,60.6,5.72,63.28,11,8,39.1,160.9,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6KSH4,Beta-amylase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,249.735,56,26,202,10,525,58.8,5.68,656.02,26,19,129.9,70.1,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6J0P1,Beta-amylase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,231.922,47,21,156,7,550,61.4,5.4,525.43,21,2,98.5,101.5,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6MP55,Beta-galactosidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,38.988,13,6,12,1,912,101.2,5.59,41.28,6,5,71.8,128.2,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6JKT5,Beta-galactosidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,16.574,12,4,9,4,684,73.2,6.13,22.99,4,0,54.9,145.1,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6KDI3,Beta-galactosidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,43.333,13,6,13,1,903,99.9,5.9,44.81,6,0,,200,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6H6C1,Bgal_small_N domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,8.391,2,2,4,2,1122,126.1,5.99,11.19,2,0,60.2,139.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6MVB8,BHLH domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.596,4,1,3,1,279,30.1,6.35,8.64,1,0,51.1,148.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6TDN5,BHLH domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,10.988,9,2,4,2,386,41.2,7.53,12.61,2,0,124.6,75.4,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6GWY6,bHLH-MYC_N domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.867,3,1,1,1,449,48.8,6.57,3.17,1,0,45,155,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6CEZ9,Bifunctional dihydrofolate reductase-thymidylate synthase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,3.927,2,1,2,1,577,64.9,8.16,5.22,1,0,77.8,122.2,High,High,1,
FALSE,High,IsMasterProtein,D8L9L4,"BolA-like protein domain containing protein,expressed OS=Triticum aestivum OX=4565 GN=TAA_ctg0464b.00090.1 PE=3 SV=1",0,5.224,26,1,1,1,97,10.1,5.78,2.98,1,0,,200,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A077RUL9,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 GN=TRAES_3BF168400050CFD_c1 PE=4 SV=1,0.001,2.978,20,1,1,1,122,13,6.74,2.87,1,0,,200,Not Found,High,1,
FALSE,High,IsMasterProtein,M4VP35,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 GN=UES PE=2 SV=1,0,39.727,63,5,18,5,96,10.3,7.56,54.13,5,0,32.2,167.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6FHX4,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,120.305,41,10,104,6,242,26.6,7.61,278.01,10,4,72.3,127.7,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6GM24,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,65.259,37,8,48,4,204,22.2,6.92,123.92,8,0,99.1,100.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6EAR8,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.247,16,1,2,1,122,12.8,5.71,5.46,1,0,30.4,169.6,High,High,1,
FALSE,High,IsMasterProtein,W5ACP2,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,11.827,19,1,7,1,90,9.6,8.35,20.89,1,0,51.7,148.3,High,High,1,
FALSE,High,IsMasterProtein,A0A1D5ZVN9,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,39.257,56,5,15,5,93,10,7.8,45.93,5,0,93.9,106.1,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6GLG9,BOWMAN_BIRK domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.261,19,1,1,1,132,13.7,5.25,3.64,1,0,,200,Not Found,High,1,
FALSE,High,IsMasterProtein,P81713,Bowman-Birk type trypsin inhibitor OS=Triticum aestivum OX=4565 PE=1 SV=1,0,32.871,61,3,11,3,71,8,7.72,26.12,3,0,12.4,187.6,High,High,1,
FALSE,High,IsMasterProtein,A0A3B5ZUV3,Branched-chain-amino-acid aminotransferase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,10.331,11,4,5,4,410,44.1,7.62,14.87,4,0,56.6,143.4,High,High,1,
FALSE,High,IsMasterProtein,A0A3B5ZPY6,BRCT domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.747,1,1,1,1,1045,113.8,5.52,0,1,0,,,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6NSD9,BRO1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.406,6,2,4,2,344,37.5,7.44,8.33,2,0,79.7,120.3,High,High,1,
FALSE,High,IsMasterProtein,A0A3B5YX74,BRO1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,76.942,22,15,31,15,872,95.7,6.65,94.59,15,0,63.4,136.6,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6C448,BSD domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.707,4,1,2,1,449,48.5,4.37,7.34,1,0,,,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6HR27,BTB domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,24.725,15,3,9,3,303,33,6.46,29.95,3,0,47.8,152.2,High,High,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6RFW2,BTB domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.501,4,1,1,1,482,50.2,6.07,3.06,1,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6EGK6,Btz domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.227,8,2,2,2,693,75.5,5.34,5.06,2,0,22.2,177.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6TFL3,BZIP domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.277,3,1,1,1,345,37.3,8.72,2.54,1,0,95.5,104.5,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6LIY8,BZIP domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.313,11,2,2,1,280,30,7.08,5,2,0,18.4,181.6,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6TEF8,BZIP domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,39.218,28,8,15,8,473,50.9,7.12,45.53,8,0,48,152,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6MV68,BZIP domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,24.038,16,6,9,6,376,40.9,7.2,22.36,6,0,42.9,157.1,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6HXS8,BZIP domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,15.228,18,3,4,2,331,35.4,7.14,11.45,3,1,29.7,170.3,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6IQ36,BZIP domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.401,3,1,1,1,346,38.4,8.72,2.37,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6DBH6,BZIP domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,2.805,9,1,1,1,323,33.6,8.29,3.28,1,0,20.3,179.7,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6C9S0,C2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.216,10,1,2,1,144,15.7,4.09,6.56,1,0,,,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6TSR5,C2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.661,4,1,1,1,272,29.9,8.66,2.73,1,0,,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6NN02,C2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.885,11,2,3,2,300,30.9,4.91,8.61,2,0,91.5,108.5,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6RFM2,C2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,7.957,1,2,3,2,2136,228,5.35,9.06,2,0,,,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6UC51,C2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.001,3.132,4,1,1,1,282,31.1,8.35,2.41,1,0,,,High,Not Found,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6JNM4,C2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.883,8,2,2,2,386,41.7,4.63,5.68,2,0,36,164,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6B2W6,C2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.61,2,1,1,1,861,94.6,4.7,3.25,1,0,,200,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6AUL9,C2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,26.677,17,5,6,5,441,46.1,4.46,21.48,5,0,36.8,163.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6H1H7,C2 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.503,8,2,2,2,381,41.5,8.98,2.65,2,0,77.6,122.4,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6CAW8,C2H2-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,3.664,3,1,1,1,612,63.5,8.46,2.7,1,0,134,66,Peak Found,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6A2W3,C2H2-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,6.855,8,2,3,2,311,33.6,4.81,7.9,2,0,50.9,149.1,High,High,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6SDA6,C2H2-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,47.998,28,10,22,10,643,70.8,6.86,72.44,10,0,36.2,163.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6TWC8,C2H2-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,22.497,15,5,8,5,700,77.7,8.79,25.49,5,0,25.7,174.3,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B5XYP3,C2H2-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,10.615,10,3,4,3,467,50.4,7.72,13.64,3,0,115.2,84.8,High,High,1,
FALSE,High,IsMasterProtein,A0A1D5UK00,C3HC-type domain-containing protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS2489 PE=4 SV=1,0,38.973,17,7,11,1,940,100.2,5.12,29.85,7,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6AX03,C3HC-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,56.587,18,8,16,2,837,88.8,5.02,45.97,8,3,49.4,150.6,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6N0D9,C3HC-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,36.835,11,6,10,6,956,101,5.07,34.67,6,0,4.1,195.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6GSX2,C3HC-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.069,1,1,2,1,707,77.6,6.86,5.51,1,0,93.2,106.8,High,High,1,
FALSE,High,IsMasterProtein,W5BUF4,Caleosin OS=Triticum aestivum OX=4565 GN=Clo1 PE=2 SV=1,0,22.705,14,3,8,3,301,34.3,6.77,22.41,3,0,59.5,140.5,High,High,1,
FALSE,High,IsMasterProtein,W5BVA4,Calreticulin OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS5386 PE=3 SV=1,0,7.306,4,1,2,1,415,47.1,4.67,7.57,1,0,62.5,137.5,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6B8N5,CAP-Gly domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.013,22,3,4,3,242,26.9,5.19,11.65,3,0,41.8,158.2,High,High,1,
FALSE,High,IsMasterProtein,A0A3B5Y7C9,Carboxypeptidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0.001,2.969,4,1,1,1,456,48.1,7.28,2.57,1,0,101.7,98.3,Peak Found,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6SEF9,Carboxypeptidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0.015,1.318,2,1,1,1,474,52.6,6.44,1.61,1,0,200,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6GST8,Carboxypeptidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0.001,3.004,3,1,1,1,463,51.8,6.54,1.6,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6CGE3,Carboxypeptidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,15.878,11,4,4,4,518,57,6.14,10.98,4,0,102.9,97.1,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B5YSY9,Carboxypeptidase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,14.161,9,4,4,4,470,52.1,6.83,9.01,4,0,48.1,151.9,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6U183,Catalase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,139.188,53,18,74,5,492,56.5,7.05,230.24,18,15,110.7,89.3,High,High,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6SLN2,Catalase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,120.734,49,15,68,3,492,56.5,7.25,212.45,15,0,128.2,71.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6Q9M2,Catalase OS=Triticum aestivum OX=4565 PE=3 SV=1,0,120.255,40,16,57,14,490,56.4,7.09,176.78,16,0,73,127,High,High,1,
FALSE,Medium,IsMasterProtein,A0A3B6JGS5,CBFD_NFYB_HMF domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.019,1.205,5,1,1,1,249,27.4,5.99,1.67,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6ETC6,CBFD_NFYB_HMF domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,19.02,9,2,6,2,291,31.5,5.02,18.81,2,0,7.6,192.4,High,High,1,Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6A346,CBFD_NFYB_HMF domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,5.416,20,2,5,1,134,14.7,5.71,8.46,2,0,60,140,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,Medium,IsMasterProtein,A0A3B5Z3P7,CBFD_NFYB_HMF domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.021,1.114,11,1,1,1,138,14.2,7.44,2.45,1,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6TDG9,CBFD_NFYB_HMF domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,21.393,19,4,10,4,199,21.5,5.81,28.66,4,0,108.2,91.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B5Y741,CBFD_NFYB_HMF domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,10.677,20,2,4,1,136,14.9,5.71,6.69,2,1,69.2,130.8,Not Found,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B5ZQN7,CBM20 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.002,2.359,3,1,1,1,775,85.6,5.99,3.49,1,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B6HTY4,CBM20 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,19.26,11,5,7,5,717,80,6.28,22.43,5,0,88.3,111.7,High,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,IsMasterProtein,A0A3B6I687,CBM20 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,36.596,11,8,13,2,1176,127.3,5.43,39.28,8,5,41,159,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6THC4,CBM20 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,29.877,11,7,10,1,1149,124.2,5.35,30.29,7,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A3B5Z0B9,CCAAT-binding transcription factor family protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,8.825,22,3,5,3,165,17.1,5.64,12.23,3,0,79.2,120.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6JQ61,C-CAP/cofactor C-like domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0.006,1.773,3,1,2,1,338,36.8,6.46,4.61,1,0,91,109,High,Peak Found,1,
FALSE,High,IsMasterProtein,A0A3B6NNM8,C-CAP/cofactor C-like domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,37.298,16,7,14,7,568,61.7,5.73,37.8,7,0,40.7,159.3,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6RNF0,C-CAP/cofactor C-like domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,25.398,14,5,13,1,591,63.7,5.24,37.17,5,3,45.1,154.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6TNH7,C-CAP/cofactor C-like domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,28.725,14,5,13,1,573,61.8,5.45,37.24,5,0,87.1,112.9,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6MMK6,CCHC-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,20.184,6,4,6,1,1145,127.4,7.05,17.48,4,0,,,Not Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6KBF4,CCHC-type domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,25.3,7,5,7,2,1170,130.2,7.36,19.9,5,2,59.1,140.9,Peak Found,High,1,
FALSE,High,IsMasterProtein,A0A3B6DEQ7,Cellulase domain-containing protein OS=Triticum aestivum OX=4565 PE=3 SV=1,0,11.789,8,3,4,3,571,62.8,5.91,12.91,3,0,121.6,78.4,High,High,1,
FALSE,High,IsMasterProtein,B6Z259,Chalcone synthase OS=Triticum aestivum OX=4565 PE=3 SV=1,0.007,1.69,2,1,1,1,422,45.5,5.76,1.91,1,0,27.6,172.4,Peak Found,High,1,
FALSE,High,IsMasterProtein,W5QKZ0,Chalcone-flavonone isomerase family protein OS=Triticum aestivum OX=4565 GN=Chi-A1 PE=3 SV=1,0,13.434,23,3,7,2,229,23.6,5.12,25.05,3,1,70,130,High,High,1,
FALSE,High,IsMasterProtein,W5QKY9,Chalcone-flavonone isomerase family protein OS=Triticum aestivum OX=4565 GN=Chi-D1 PE=3 SV=1,0,14.416,16,2,8,1,231,23.7,4.93,26.36,2,0,63.3,136.7,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6IKW7,CHCH domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,4.893,10,1,2,1,143,14.5,8.87,4.74,1,0,29.1,170.9,High,High,1,
FALSE,High,IsMasterProtein,Q8W428,Chitinase 2 OS=Triticum aestivum OX=4565 GN=Chi 2 PE=2 SV=1,0,6.508,10,2,3,1,323,34.1,6.49,6.76,2,0,,,High,Not Found,1,
FALSE,High,IsMasterProtein,A0A077RF77,Chitinase OS=Triticum aestivum OX=4565 GN=TRAES_3BF280800020CFD_c1 PE=4 SV=1,0,72.341,45,9,26,1,320,33.6,7.39,97.24,9,1,87.2,112.8,High,High,1,
FALSE,High,IsMasterProtein,A0A0H4TM98,Chitinase OS=Triticum aestivum OX=4565 PE=4 SV=1,0,69.773,45,9,23,2,320,33.5,7.39,83.23,9,0,37.8,162.2,High,High,1,
FALSE,High,IsMasterProtein,A0A1D5UH99,Chitin-binding type-1 domain-containing protein OS=Triticum aestivum OX=4565 GN=CAMPLR22A2D_LOCUS3502 PE=4 SV=1,0,71.493,33,9,39,3,275,29,8.5,117.56,9,8,115.2,84.8,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6B2F0,Chitin-binding type-1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,65.631,36,8,30,2,276,29,8.84,89.8,8,0,55.6,144.4,High,High,1,
FALSE,High,IsMasterProtein,A0A3B6GXR9,Chitin-binding type-1 domain-containing protein OS=Triticum aestivum OX=4565 PE=4 SV=1,0,83.66,47,10,35,1,317,33.4,7.42,116.59,10,7,59.2,140.8,High,High,1,
