"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundances Scaled F1 Sample"	"Abundances Scaled F2 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"ENOG503GKB5"	"ENOG503GKB5"	"0.000"	"53.785"	"76"	"9"	"25"	"9"	"225"	"25.9"	"8.06"	"78.33"	"9"	"0"	"74.7"	"125.3"	"High"	"High"	"1"	"Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GCSA"	"ENOG503GCSA"	"0.000"	"53.556"	"20"	"11"	"16"	"11"	"2810"	"304.0"	"4.70"	"43.51"	"11"	"0"	"63.4"	"136.6"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G86P"	"ENOG503G86P"	"0.000"	"53.492"	"14"	"10"	"22"	"10"	"2282"	"247.0"	"5.19"	"61.46"	"10"	"0"	"68.6"	"131.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8BJ"	"ENOG503G8BJ"	"0.000"	"53.443"	"27"	"10"	"25"	"10"	"1867"	"200.9"	"8.24"	"85.21"	"10"	"0"	"69.1"	"130.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB4R"	"ENOG503GB4R"	"0.000"	"53.281"	"21"	"12"	"31"	"12"	"1358"	"153.1"	"6.13"	"89.77"	"12"	"0"	"50.1"	"149.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJCD"	"ENOG503GJCD"	"0.000"	"53.097"	"34"	"7"	"21"	"7"	"458"	"51.4"	"8.78"	"63.19"	"7"	"0"	"79.1"	"120.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9C1"	"ENOG503G9C1"	"0.000"	"53.033"	"5"	"13"	"22"	"13"	"10988"	"1221.2"	"6.48"	"59.72"	"13"	"0"	"41.9"	"158.1"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GBV3"	"ENOG503GBV3"	"0.000"	"52.868"	"14"	"12"	"19"	"6"	"3238"	"358.4"	"8.90"	"57.54"	"12"	"6"	"50.4"	"149.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9HW"	"ENOG503G9HW"	"0.000"	"52.421"	"18"	"14"	"25"	"13"	"2433"	"277.4"	"6.80"	"56.70"	"14"	"0"	"75.9"	"124.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCG8"	"ENOG503GCG8"	"0.000"	"52.268"	"14"	"11"	"23"	"11"	"2355"	"260.7"	"4.94"	"62.73"	"11"	"0"	"83.1"	"116.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBTY"	"ENOG503GBTY"	"0.000"	"52.249"	"26"	"11"	"23"	"11"	"1325"	"144.5"	"7.66"	"64.78"	"11"	"0"	"100.4"	"99.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GD4M"	"ENOG503GD4M"	"0.000"	"52.075"	"16"	"8"	"19"	"8"	"1629"	"179.8"	"5.59"	"57.10"	"8"	"0"	"41.2"	"158.8"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G904"	"ENOG503G904"	"0.000"	"52.073"	"31"	"8"	"16"	"5"	"1232"	"141.2"	"5.24"	"55.22"	"8"	"0"	"46.4"	"153.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G739"	"ENOG503G739"	"0.000"	"52.036"	"20"	"9"	"18"	"9"	"1248"	"136.1"	"5.83"	"54.50"	"9"	"0"	"87.8"	"112.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCIF"	"ENOG503GCIF"	"0.000"	"51.819"	"8"	"13"	"30"	"13"	"5002"	"564.8"	"6.02"	"68.72"	"13"	"0"	"63.1"	"136.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCU7"	"ENOG503GCU7"	"0.000"	"51.816"	"12"	"11"	"20"	"11"	"3627"	"399.3"	"5.06"	"56.96"	"11"	"0"	"47.4"	"152.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G7YX"	"ENOG503G7YX"	"0.000"	"51.389"	"4"	"14"	"21"	"14"	"13267"	"1480.9"	"9.03"	"62.43"	"14"	"0"	"28.6"	"171.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJM3"	"ENOG503GJM3"	"0.000"	"51.251"	"42"	"7"	"26"	"7"	"429"	"46.9"	"9.03"	"87.13"	"7"	"0"	"33.4"	"166.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G821"	"ENOG503G821"	"0.000"	"51.086"	"34"	"13"	"28"	"13"	"348"	"38.9"	"7.56"	"68.82"	"13"	"0"	"60.2"	"139.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B5ZVX4 A0A3B5ZVX4_WHEAT"	"0.000"	"50.998"	"62"	"9"	"20"	"5"	"183"	"18.4"	"8.06"	"59.40"	"9"	"3"	"39.0"	"161.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GW2I"	"ENOG503GW2I"	"0.000"	"50.982"	"14"	"10"	"18"	"3"	"4615"	"492.5"	"6.61"	"54.15"	"10"	"0"	"76.0"	"124.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GIXE"	"ENOG503GIXE"	"0.000"	"50.748"	"29"	"5"	"19"	"5"	"559"	"58.0"	"9.33"	"69.23"	"5"	"0"	"83.9"	"116.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GITZ"	"ENOG503GITZ"	"0.000"	"50.685"	"20"	"9"	"33"	"9"	"977"	"106.2"	"6.13"	"86.43"	"9"	"0"	"121.6"	"78.4"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GE6C"	"ENOG503GE6C"	"0.000"	"50.554"	"25"	"10"	"27"	"10"	"1000"	"113.6"	"5.07"	"71.86"	"10"	"0"	"71.5"	"128.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFH0"	"ENOG503GFH0"	"0.000"	"50.205"	"19"	"11"	"24"	"11"	"2009"	"220.2"	"5.17"	"63.86"	"11"	"0"	"82.5"	"117.5"	"High"	"High"	"1"	"Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G8YI"	"ENOG503G8YI"	"0.000"	"50.142"	"21"	"9"	"21"	"9"	"1251"	"132.9"	"8.25"	"65.36"	"9"	"0"	"72.3"	"127.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GD0B"	"ENOG503GD0B"	"0.000"	"49.910"	"39"	"8"	"15"	"8"	"663"	"71.5"	"5.52"	"53.86"	"8"	"0"	"60.0"	"140.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCVU"	"ENOG503GCVU"	"0.000"	"49.888"	"18"	"6"	"25"	"6"	"1212"	"127.8"	"4.60"	"75.28"	"6"	"0"	"105.3"	"94.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G91E"	"ENOG503G91E"	"0.000"	"49.648"	"13"	"13"	"26"	"13"	"3137"	"339.9"	"7.62"	"68.26"	"13"	"0"	"77.9"	"122.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9BE"	"ENOG503G9BE"	"0.000"	"49.647"	"4"	"9"	"22"	"1"	"8232"	"864.5"	"7.80"	"64.86"	"9"	"3"	"51.6"	"148.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GG89"	"ENOG503GG89"	"0.000"	"49.358"	"2"	"12"	"18"	"11"	"20120"	"2226.2"	"5.12"	"53.00"	"12"	"0"	"78.8"	"121.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GERE"	"ENOG503GERE"	"0.000"	"49.352"	"19"	"11"	"18"	"11"	"2143"	"237.0"	"6.27"	"47.46"	"11"	"0"	"72.5"	"127.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GSI2"	"ENOG503GSI2"	"0.000"	"49.116"	"32"	"8"	"16"	"8"	"561"	"57.0"	"5.39"	"54.91"	"8"	"0"	"50.8"	"149.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC4R"	"ENOG503GC4R"	"0.000"	"49.034"	"23"	"11"	"20"	"11"	"1738"	"189.8"	"6.67"	"58.72"	"11"	"0"	"45.2"	"154.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GEMF"	"ENOG503GEMF"	"0.000"	"48.713"	"8"	"8"	"20"	"8"	"4148"	"434.0"	"5.38"	"61.00"	"8"	"0"	"47.7"	"152.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9NR"	"ENOG503G9NR"	"0.000"	"48.676"	"57"	"8"	"27"	"4"	"327"	"36.9"	"7.74"	"78.55"	"8"	"5"	"56.3"	"143.7"	"High"	"High"	"1"	"Met-loss [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GA4M"	"ENOG503GA4M"	"0.000"	"48.527"	"13"	"9"	"25"	"4"	"2137"	"244.4"	"5.07"	"72.82"	"9"	"0"	"35.8"	"164.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCB1"	"ENOG503GCB1"	"0.000"	"48.482"	"16"	"9"	"15"	"9"	"2756"	"311.6"	"7.15"	"50.17"	"9"	"0"	"71.0"	"129.0"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GKXX"	"ENOG503GKXX"	"0.000"	"48.141"	"45"	"6"	"16"	"6"	"271"	"27.6"	"5.76"	"60.29"	"6"	"0"	"88.0"	"112.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBMY"	"ENOG503GBMY"	"0.000"	"47.723"	"8"	"12"	"20"	"12"	"4182"	"433.6"	"7.33"	"53.10"	"12"	"0"	"53.7"	"146.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC07"	"ENOG503GC07"	"0.000"	"47.327"	"22"	"11"	"27"	"11"	"1346"	"143.3"	"6.01"	"73.01"	"11"	"0"	"88.4"	"111.6"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GB99"	"ENOG503GB99"	"0.000"	"46.974"	"9"	"10"	"13"	"10"	"4048"	"449.7"	"5.22"	"38.13"	"10"	"0"	"101.9"	"98.1"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GB8T"	"ENOG503GB8T"	"0.000"	"46.851"	"8"	"10"	"17"	"10"	"4898"	"548.7"	"5.15"	"43.29"	"10"	"0"	"48.6"	"151.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBNW"	"ENOG503GBNW"	"0.000"	"46.694"	"10"	"7"	"22"	"7"	"2307"	"248.1"	"5.72"	"64.53"	"7"	"0"	"49.3"	"150.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDCN"	"ENOG503GDCN"	"0.000"	"46.681"	"6"	"11"	"18"	"8"	"8364"	"936.6"	"6.95"	"52.76"	"11"	"0"	"35.5"	"164.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"tr"	"A0A3B6BXR6 A0A3B6BXR6_WHEAT"	"0.000"	"46.653"	"28"	"7"	"21"	"5"	"309"	"33.6"	"7.83"	"72.46"	"7"	"1"	"42.0"	"158.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBHF"	"ENOG503GBHF"	"0.000"	"46.542"	"21"	"8"	"20"	"8"	"1788"	"190.2"	"6.67"	"65.10"	"8"	"0"	"88.6"	"111.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GB9P"	"ENOG503GB9P"	"0.000"	"46.256"	"6"	"6"	"13"	"5"	"6113"	"658.0"	"8.43"	"46.79"	"6"	"1"	"86.3"	"113.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC53"	"ENOG503GC53"	"0.000"	"46.221"	"5"	"10"	"23"	"10"	"6513"	"713.2"	"8.53"	"57.30"	"10"	"0"	"65.1"	"134.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDX4"	"ENOG503GDX4"	"0.000"	"45.940"	"24"	"5"	"28"	"5"	"673"	"76.0"	"8.95"	"86.42"	"5"	"0"	"53.6"	"146.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9JN"	"ENOG503G9JN"	"0.000"	"45.685"	"14"	"7"	"17"	"7"	"1330"	"139.3"	"8.56"	"56.62"	"7"	"0"	"88.8"	"111.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC6W"	"ENOG503GC6W"	"0.000"	"45.670"	"12"	"11"	"17"	"11"	"2852"	"304.7"	"4.67"	"48.92"	"11"	"0"	"63.2"	"136.8"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GK1S"	"ENOG503GK1S"	"0.000"	"45.598"	"12"	"6"	"14"	"6"	"1452"	"152.6"	"6.33"	"47.21"	"6"	"0"	"59.6"	"140.4"	"High"	"High"	"1"	"Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G9TU"	"ENOG503G9TU"	"0.000"	"45.589"	"20"	"7"	"16"	"7"	"1285"	"143.4"	"6.54"	"49.40"	"7"	"0"	"40.9"	"159.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GIPK"	"ENOG503GIPK"	"0.000"	"45.479"	"58"	"5"	"11"	"5"	"126"	"14.4"	"4.51"	"47.45"	"5"	"0"	"48.4"	"151.6"	"High"	"High"	"1"	"Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GES3"	"ENOG503GES3"	"0.000"	"45.413"	"11"	"11"	"22"	"11"	"3483"	"394.3"	"7.62"	"64.95"	"11"	"0"	"48.2"	"151.8"	"High"	"High"	"1"	"Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GDH8"	"ENOG503GDH8"	"0.000"	"45.264"	"4"	"11"	"26"	"11"	"15800"	"1776.0"	"6.73"	"70.56"	"11"	"0"	"57.6"	"142.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAXS"	"ENOG503GAXS"	"0.000"	"45.194"	"35"	"9"	"22"	"9"	"901"	"95.8"	"5.63"	"68.07"	"9"	"0"	"47.4"	"152.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GI08"	"ENOG503GI08"	"0.000"	"45.049"	"28"	"10"	"22"	"10"	"687"	"75.1"	"9.10"	"62.38"	"10"	"0"	"50.7"	"149.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDBA"	"ENOG503GDBA"	"0.000"	"45.015"	"19"	"5"	"14"	"3"	"1389"	"144.9"	"8.29"	"48.67"	"5"	"0"	"44.4"	"155.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8GE"	"ENOG503G8GE"	"0.000"	"44.986"	"2"	"11"	"19"	"11"	"60123"	"6453.9"	"8.07"	"53.42"	"11"	"0"	"76.7"	"123.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GG0H"	"ENOG503GG0H"	"0.000"	"44.911"	"41"	"8"	"20"	"8"	"863"	"92.5"	"6.48"	"66.92"	"8"	"0"	"67.7"	"132.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCWH"	"ENOG503GCWH"	"0.000"	"44.873"	"22"	"6"	"31"	"6"	"1297"	"134.4"	"7.62"	"105.09"	"6"	"0"	"69.7"	"130.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJK3"	"ENOG503GJK3"	"0.000"	"44.443"	"57"	"9"	"19"	"9"	"304"	"33.4"	"5.50"	"51.43"	"9"	"0"	"91.8"	"108.2"	"High"	"High"	"1"	"Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GAKS"	"ENOG503GAKS"	"0.000"	"44.338"	"15"	"8"	"13"	"8"	"1987"	"222.6"	"5.78"	"42.30"	"8"	"0"	"41.7"	"158.3"	"High"	"High"	"1"	"Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GFKK"	"ENOG503GFKK"	"0.000"	"44.166"	"9"	"10"	"14"	"10"	"4195"	"466.0"	"5.25"	"45.17"	"10"	"0"	"66.0"	"134.0"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GK4T"	"ENOG503GK4T"	"0.000"	"44.116"	"65"	"8"	"21"	"8"	"91"	"10.1"	"10.15"	"59.69"	"8"	"0"	"101.4"	"98.6"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G77D"	"ENOG503G77D"	"0.000"	"44.055"	"17"	"7"	"15"	"7"	"552"	"61.1"	"8.63"	"42.55"	"7"	"0"	"72.7"	"127.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC20"	"ENOG503GC20"	"0.000"	"43.983"	"7"	"7"	"15"	"7"	"2967"	"323.1"	"8.13"	"47.25"	"7"	"0"	"50.3"	"149.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GA45"	"ENOG503GA45"	"0.000"	"43.688"	"10"	"8"	"14"	"8"	"1973"	"205.4"	"6.68"	"47.07"	"8"	"0"	"54.3"	"145.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAWK"	"ENOG503GAWK"	"0.000"	"43.621"	"4"	"11"	"27"	"10"	"16555"	"1833.6"	"6.61"	"66.29"	"11"	"1"	"64.0"	"136.0"	"High"	"High"	"1"	"Acetyl [N-Term; N-Term; N-Term; N-Term; N-Term; N-Term; N-Term; N-Term; N-Term; N-Term; N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GG1R"	"ENOG503GG1R"	"0.000"	"43.512"	"12"	"11"	"16"	"11"	"2696"	"295.9"	"5.83"	"44.62"	"11"	"0"	"60.2"	"139.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GTGK"	"ENOG503GTGK"	"0.000"	"43.282"	"13"	"10"	"21"	"10"	"1105"	"123.6"	"8.82"	"50.20"	"10"	"0"	"62.8"	"137.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G83C"	"ENOG503G83C"	"0.000"	"43.273"	"43"	"11"	"17"	"11"	"1394"	"152.6"	"4.88"	"44.18"	"11"	"0"	"61.4"	"138.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDGY"	"ENOG503GDGY"	"0.000"	"43.207"	"13"	"7"	"14"	"7"	"2740"	"303.5"	"5.91"	"48.41"	"7"	"0"	"68.3"	"131.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GE4S"	"ENOG503GE4S"	"0.000"	"43.112"	"17"	"9"	"18"	"9"	"2035"	"218.3"	"5.86"	"51.28"	"9"	"0"	"53.5"	"146.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GA1E"	"ENOG503GA1E"	"0.000"	"43.015"	"12"	"8"	"17"	"4"	"1450"	"162.5"	"5.96"	"56.20"	"8"	"4"	"45.4"	"154.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GMY1"	"ENOG503GMY1"	"0.000"	"42.992"	"35"	"6"	"17"	"4"	"230"	"25.2"	"5.11"	"50.79"	"6"	"2"	"49.1"	"150.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC1Z"	"ENOG503GC1Z"	"0.000"	"42.849"	"6"	"6"	"14"	"6"	"5875"	"661.1"	"8.22"	"44.67"	"6"	"0"	"63.0"	"137.0"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDAN"	"ENOG503GDAN"	"0.000"	"42.587"	"10"	"9"	"12"	"9"	"3125"	"359.4"	"4.93"	"35.58"	"9"	"0"	"61.6"	"138.4"	"High"	"High"	"1"	"Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GNSY"	"ENOG503GNSY"	"0.000"	"42.465"	"8"	"7"	"17"	"7"	"2973"	"336.1"	"8.24"	"46.61"	"7"	"0"	"104.1"	"95.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8AT"	"ENOG503G8AT"	"0.000"	"42.055"	"15"	"10"	"17"	"10"	"2379"	"259.3"	"5.71"	"50.64"	"10"	"0"	"57.1"	"142.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GZ8T"	"ENOG503GZ8T"	"0.000"	"42.046"	"41"	"8"	"17"	"5"	"631"	"66.4"	"5.69"	"52.01"	"8"	"3"	"66.6"	"133.4"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GDDU"	"ENOG503GDDU"	"0.000"	"41.995"	"16"	"8"	"17"	"8"	"3893"	"418.5"	"8.18"	"54.13"	"8"	"0"	"58.4"	"141.6"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G8KU"	"ENOG503G8KU"	"0.000"	"41.938"	"23"	"10"	"20"	"10"	"1268"	"138.4"	"7.21"	"55.04"	"10"	"0"	"79.9"	"120.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDZI"	"ENOG503GDZI"	"0.000"	"41.839"	"32"	"8"	"28"	"8"	"804"	"89.0"	"6.23"	"76.78"	"8"	"0"	"79.7"	"120.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GATC"	"ENOG503GATC"	"0.000"	"41.807"	"15"	"9"	"15"	"9"	"1703"	"181.1"	"8.57"	"50.82"	"9"	"0"	"54.5"	"145.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GECF"	"ENOG503GECF"	"0.000"	"41.604"	"13"	"9"	"16"	"9"	"2800"	"304.1"	"6.43"	"51.26"	"9"	"0"	"30.6"	"169.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GC3S"	"ENOG503GC3S"	"0.000"	"41.314"	"20"	"8"	"18"	"8"	"2036"	"220.9"	"7.24"	"46.54"	"8"	"0"	"58.3"	"141.7"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFNE"	"ENOG503GFNE"	"0.000"	"41.244"	"14"	"7"	"13"	"7"	"3142"	"321.2"	"9.42"	"38.72"	"7"	"0"	"66.7"	"133.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G96U"	"ENOG503G96U"	"0.000"	"41.206"	"19"	"8"	"14"	"8"	"2073"	"224.1"	"8.22"	"50.90"	"8"	"0"	"53.8"	"146.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GDPQ"	"ENOG503GDPQ"	"0.000"	"41.206"	"13"	"7"	"16"	"7"	"1916"	"214.0"	"5.88"	"44.74"	"7"	"0"	"76.2"	"123.8"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GFD3"	"ENOG503GFD3"	"0.000"	"41.151"	"19"	"8"	"14"	"8"	"1667"	"184.1"	"8.28"	"42.13"	"8"	"0"	"36.7"	"163.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GBXY"	"ENOG503GBXY"	"0.000"	"41.024"	"19"	"8"	"11"	"8"	"2117"	"227.4"	"4.67"	"37.80"	"8"	"0"	"38.6"	"161.4"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GJR4"	"ENOG503GJR4"	"0.000"	"40.806"	"23"	"8"	"20"	"8"	"734"	"75.9"	"4.59"	"58.55"	"8"	"0"	"30.7"	"169.3"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GA4F"	"ENOG503GA4F"	"0.000"	"40.751"	"3"	"8"	"16"	"8"	"4911"	"513.9"	"8.10"	"58.15"	"8"	"0"	"85.5"	"114.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GCEA"	"ENOG503GCEA"	"0.000"	"40.672"	"8"	"6"	"17"	"6"	"2663"	"290.8"	"6.64"	"54.04"	"6"	"0"	"45.1"	"154.9"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GAMF"	"ENOG503GAMF"	"0.000"	"40.648"	"13"	"8"	"16"	"8"	"1250"	"133.8"	"5.20"	"38.17"	"8"	"0"	"50.6"	"149.4"	"High"	"High"	"1"	"Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503G7CZ"	"ENOG503G7CZ"	"0.000"	"40.546"	"23"	"9"	"18"	"9"	"1416"	"151.5"	"6.95"	"50.05"	"9"	"0"	"42.8"	"157.2"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GIUV"	"ENOG503GIUV"	"0.000"	"40.493"	"34"	"8"	"24"	"8"	"395"	"44.6"	"9.35"	"59.08"	"8"	"0"	"78.5"	"121.5"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG503GHW9"	"ENOG503GHW9"	"0.000"	"40.410"	"50"	"9"	"19"	"9"	"503"	"54.0"	"5.25"	"54.52"	"9"	"0"	"78.5"	"121.5"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503G9I6"	"ENOG503G9I6"	"0.000"	"40.364"	"10"	"10"	"15"	"10"	"3247"	"373.2"	"5.26"	"45.76"	"10"	"0"	"70.9"	"129.1"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG503GD20"	"ENOG503GD20"	"0.000"	"40.225"	"10"	"10"	"20"	"10"	"3463"	"384.4"	"6.39"	"51.35"	"10"	"0"	"53.6"	"146.4"	"High"	"High"	"1"	""
